28528,# doc = reaction_black_mirror.2.txt,,,,,,,,,,,,,,,,
28529,# speaker = A,,,,,,,,,,,,,,,,
28530,# sent = 2090,,,,,,,,,,,,,,,,
29011,,это,ЭТО,SPRO n - nom sg,,," Возможно , _это_ профдеформация , сори",о,т,э,,,,SPRO,ЭТО,S n - nom sg,О
29012,,профдеформация,ПРОФДЕФОРМАЦИЯ,S f inan nom sg,,,"Возможно , это _профдеформация_ , сори .",я,и,ц,а,м,р,S,ПРОФДЕФОРМАЦИЯ,S f inan nom sg,Я
29013,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29014,,сорри,СОРРИ,INTJ,,,"это профдеформация , _сори_ .  ",и,р,о,с,,,V,СОРИТЬ,V ipf - sg imper - 2p,И
29015,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29016,,,,,,,,,,,,,,,,,
29017,# sent = 2142,,,,,,,,,,,,,,,,
29018,,"""","""",PUNCT,,,,,,,,,,PUNCT,,,
29019,,История,ИСТОРИЯ,S f inan nom sg,,,"  "" _История_ всей твоей жизни",я,и,р,о,т,с,S,ИСТОРИЯ,S f inan nom sg,Я
29020,,всей,ВЕСЬ,APRO - gen sg plen f -,,," "" История _всей_ твоей жизни """,й,е,с,в,,,APRO,ВЕСЬ,A - gen sg plen f -,Ь
29021,,твоей,ТВОЙ,APRO - gen sg plen f -,,,""" История всей _твоей_ жизни "" гласит",й,е,о,в,т,,APRO,ТВОЙ,A - gen sg plen f -,Й
29022,,жизни,ЖИЗНЬ,S f inan gen sg,,,"История всей твоей _жизни_ "" гласит заголовок",и,н,з,и,ж,,S,ЖИЗНЬ,S f inan gen sg,Ь
29023,,"""","""",PUNCT,,,,,,,,,,PUNCT,,,
29024,,гласит,ГЛАСИТЬ,V ipf praes sg indic - 3p,,,"твоей жизни "" _гласит_ заголовок . ",т,и,с,а,л,г,V,ГЛАСИТЬ,V ipf praes sg indic - 3p,Ь
29025,,заголовок,ЗАГОЛОВОК,S m inan nom sg,,,"жизни "" гласит _заголовок_ .  ",к,о,в,о,л,о,S,ЗАГОЛОВОК,S m inan nom sg,К
29026,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29027,,,,,,,,,,,,,,,,,
29028,# sent = 2143,,,,,,,,,,,,,,,,
29029,# speaker = Софья,,,,,,,,,,,,,,,,
29030,# sent = 2144,,,,,,,,,,,,,,,,
29031,,Ну,НУ,PART,,,   _Ну_ я ... ,у,н,,,,,PART,НУ,PART,У
29032,,я,Я,SPRO sg 1p - nom,,,  Ну _я_ ...  ,я,,,,,,SPRO,Я,SPRO sg 1p - nom,Я
29033,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
29034,,,,,,,,,,,,,,,,,
29035,# sent = 2145,,,,,,,,,,,,,,,,
29036,# speaker = А,,,,,,,,,,,,,,,,
29037,# sent = 2146,,,,,,,,,,,,,,,,
29038,,Всей,ВЕСЬ,APRO - ins sg plen f -,,,   _Всей_ моей жизни -,й,е,с,в,,,APRO,ВЕСЬ,A - ins sg plen f -,Ь
29039,,моей,МОЙ,APRO - gen sg plen f -,,,  Всей _моей_ жизни - это,й,е,о,м,,,APRO,МОЙ,A - gen sg plen f -,Й
29040,,жизни,ЖИЗНЬ,S f inan gen sg,,, Всей моей _жизни_ - это то,и,н,з,и,ж,,S,ЖИЗНЬ,S f inan gen sg,Ь
29041,,-,-,PUNCT,,,,,,,,,,PUNCT,,,
29042,,это,ЭТО,SPRO n - nom sg,,,моей жизни - _это_ то что я,о,т,э,,,,SPRO,ЭТО,S n - nom sg,О
29043,,то,ТО,SPRO n - nom sg,,,жизни - это _то_ что я вбегаю,о,т,,,,,SPRO,ТО,S n - nom sg,О
29044,,что,ЧТО,CONJ,,,- это то _что_ я вбегаю в,о,т,ч,,,,CONJ,ЧТО,CONJ,О
29045,,я,Я,SPRO sg 1p - nom,,,это то что _я_ вбегаю в получерное,я,,,,,,SPRO,Я,SPRO sg 1p - nom,Я
29046,,вбегаю,ВБЕГАТЬ,V ipf praes sg indic - 1p,,,то что я _вбегаю_ в получерное такси,ю,а,г,е,б,в,V,ВБЕГАТЬ,V ipf praes sg indic - 1p,Ь
29047,,в,В,PR,,,что я вбегаю _в_ получерное такси ?,в,,,,,,PR,В,PR,В
29048,,получерное,ПОЛУЧЕРНЫЙ,A - loc sg plen n -,,,я вбегаю в _получерное_ такси ? ,е,о,н,р,е,ч,A,ПОЛУЧЕРНЫЙ,A - loc sg plen n -,Й
29049,,такси,ТАКСИ,S n inan acc sg,,,вбегаю в получерное _такси_ ?  ,и,с,к,а,т,,S,ТАКСИ,S n inan nonflex -,И
29050,,?,?,PUNCT,,,,,,,,,,PUNCT,,,
29051,,,,,,,,,,,,,,,,,
29052,# sent = 2147,,,,,,,,,,,,,,,,
29053,,Кстати,КСТАТИ,PARENTH,,,"?   _Кстати_ , такси очень",и,т,а,т,с,к,ADV,КСТАТИ,ADV -,И
29054,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29055,,такси,ТАКСИ,S n inan nom sg,,," Кстати , _такси_ очень похоже на",и,с,к,а,т,,S,ТАКСИ,S n inan nonflex -,И
29056,,очень,ОЧЕНЬ,ADV -,,,"Кстати , такси _очень_ похоже на ...",ь,н,е,ч,о,,ADV,ОЧЕНЬ,ADV -,Ь
29057,,похоже,ПОХОЖИЙ,A - - sg brev n -,,,", такси очень _похоже_ на ... ",е,ж,о,х,о,п,A,ПОХОЖИЙ,A - - sg brev n -,Й
29058,,на,НА,PR,,,такси очень похоже _на_ ...  ,а,н,,,,,PR,НА,PR,А
29059,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
29060,,,,,,,,,,,,,,,,,
29061,# sent = 2148,,,,,,,,,,,,,,,,
29062,,У,У,PR,,,...   _У_ индусов очень интересные,у,,,,,,PR,У,PR,У
29063,,индусов,ИНДУС,S m anim gen pl,,,  У _индусов_ очень интересные автомобили,в,о,с,у,д,н,S,ИНДУС,S m anim gen pl,С
29064,,очень,ОЧЕНЬ,ADV -,,, У индусов _очень_ интересные автомобили есть,ь,н,е,ч,о,,ADV,ОЧЕНЬ,ADV -,Ь
29065,,интересные,ИНТЕРЕСНЫЙ,A - nom pl plen - -,,,У индусов очень _интересные_ автомобили есть забыла,е,ы,н,с,е,р,A,ИНТЕРЕСНЫЙ,A - nom pl plen - -,Й
29066,,автомобили,АВТОМОБИЛЬ,S m inan nom pl,,,индусов очень интересные _автомобили_ есть забыла ...,и,л,и,б,о,м,S,АВТОМОБИЛЬ,S m inan nom pl,Ь
29067,,есть,БЫТЬ,V ipf praes sg indic - 3p,,,очень интересные автомобили _есть_ забыла ... ,ь,т,с,е,,,V,БЫТЬ,V ipf praes sg indic - 3p,Ь
29068,,забыла,ЗАБЫТЬ,V pf praet sg indic f -,,,интересные автомобили есть _забыла_ ...  ,а,л,ы,б,а,з,V,ЗАБЫТЬ,V pf praet sg indic f -,Ь
29069,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
29070,,,,,,,,,,,,,,,,,
29071,# sent = 2149,,,,,,,,,,,,,,,,
29072,,Не,НЕ,PART,,,...   _Не_ могу ... ,е,н,,,,,PART,НЕ,PART,Е
29073,,могу,МОЧЬ,V ipf praes sg indic - 1p,,,  Не _могу_ ...  ,у,г,о,м,,,V,МОЧЬ,V ipf praes sg indic - 1p,Ь
29074,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
29075,,,,,,,,,,,,,,,,,
29076,# sent = 2150,,,,,,,,,,,,,,,,
29077,,Я,Я,SPRO sg 1p - nom,,,...   _Я_ не могу говорить,я,,,,,,SPRO,Я,SPRO sg 1p - nom,Я
29078,,не,НЕ,PART,,,  Я _не_ могу говорить когда,е,н,,,,,PART,НЕ,PART,Е
29079,,могу,МОЧЬ,V ipf praes sg indic - 1p,,, Я не _могу_ говорить когда кто-то,у,г,о,м,,,V,МОЧЬ,V ipf praes sg indic - 1p,Ь
29080,,говорить,ГОВОРИТЬ,V ipf - - inf - -,,,Я не могу _говорить_ когда кто-то говорит,ь,т,и,р,о,в,V,ГОВОРИТЬ,V ipf - - inf - -,Ь
29081,,когда,КОГДА,CONJ,,,не могу говорить _когда_ кто-то говорит со,а,д,г,о,к,,CONJ,КОГДА,CONJ,А
29082,,кто-то,КТО-ТО,SPRO m - nom sg,,,могу говорить когда _кто-то_ говорит со мной,о,т,-,о,т,к,S,КТО-ТО,S m - nom sg,О
29083,,говорит,ГОВОРИТЬ,V ipf praes sg indic - 3p,,,говорить когда кто-то _говорит_ со мной вместе,т,и,р,о,в,о,V,ГОВОРИТЬ,V ipf praes sg indic - 3p,Ь
29084,,со,СО,PR,,,"когда кто-то говорит _со_ мной вместе ,",о,с,,,,,PR,СО,PR,О
29085,,мной,Я,SPRO sg 1p - ins,,,"кто-то говорит со _мной_ вместе , ужасно",й,о,н,м,,,SPRO,Я,SPRO sg 1p - ins,Я
29086,,вместе,ВМЕСТЕ,ADV -,,,"говорит со мной _вместе_ , ужасно .",е,т,с,е,м,в,ADV,ВМЕСТЕ,ADV -,Е
29087,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29088,,ужасно,УЖАСНО,ADV -,,,"мной вместе , _ужасно_ .  ",о,н,с,а,ж,у,ADV,УЖАСНО,ADV -,О
29089,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29090,,,,,,,,,,,,,,,,,
29091,# sent = 2151,,,,,,,,,,,,,,,,
29092,# speaker = Софья,,,,,,,,,,,,,,,,
29093,# sent = 2152,,,,,,,,,,,,,,,,
29094,,Можешь,МОЧЬ,V ipf praes sg indic - 2p,,,   _Можешь_ говорить в паузы,ь,ш,е,ж,о,м,V,МОЧЬ,V ipf praes sg indic - 2p,Ь
29095,,говорить,ГОВОРИТЬ,V ipf - - inf - -,,,  Можешь _говорить_ в паузы .,ь,т,и,р,о,в,V,ГОВОРИТЬ,V ipf - - inf - -,Ь
29096,,в,В,PR,,, Можешь говорить _в_ паузы . ,в,,,,,,PR,В,PR,В
29097,,паузы,ПАУЗА,S f inan acc pl,,,Можешь говорить в _паузы_ .  ,ы,з,у,а,п,,S,ПАУЗА,S f inan gen sg,А
29098,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29099,,,,,,,,,,,,,,,,,
29100,# sent = 2153,,,,,,,,,,,,,,,,
29101,# speaker = А,,,,,,,,,,,,,,,,
29102,# sent = 2154,,,,,,,,,,,,,,,,
29103,,И,И,CONJ,,,   _И_ да и ладно,и,,,,,,CONJ,И,CONJ,И
29104,,да,ДА,PART,,,"  И _да_ и ладно ,",а,д,,,,,PART,ДА,PART,А
29105,,и,И,CONJ,,," И да _и_ ладно , просто",и,,,,,,CONJ,И,CONJ,И
29106,,ладно,ЛАДНО,PART,,,"И да и _ладно_ , просто ...",о,н,д,а,л,,PART,ЛАДНО,PART,О
29107,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29108,,просто,ПРОСТО,PART,,,"и ладно , _просто_ ...  ",о,т,с,о,р,п,PART,ПРОСТО,PART,О
29109,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
29110,,,,,,,,,,,,,,,,,
29111,# sent = 2155,,,,,,,,,,,,,,,,
29112,,Заставка,ЗАСТАВКА,S f inan nom sg,,,...   _Заставка_ чем-то похожа на,а,к,в,а,т,с,S,ЗАСТАВКА,S f inan nom sg,А
29113,,чем-то,ЧТО-ТО,SPRO n inan ins sg,,,  Заставка _чем-то_ похожа на Circle,о,т,-,м,е,ч,SPRO,ЧТО-ТО,S n - ins sg,О
29114,,похожа,ПОХОЖИЙ,A - - sg brev f -,,, Заставка чем-то _похожа_ на Circle была,а,ж,о,х,о,п,A,ПОХОЖИЙ,A - - sg brev f -,Й
29115,,на,НА,PR,,,"Заставка чем-то похожа _на_ Circle была ,",а,н,,,,,PR,НА,PR,А
29116,,Circle,CIRCLE,NONLEX,,,"чем-то похожа на _Circle_ была , вот",e,l,c,r,i,c,NONLEX,CIRCLE,NONLEX,E
29117,,была,БЫТЬ,V ipf praet sg indic f -,,,"похожа на Circle _была_ , вот сейчас",а,л,ы,б,,,V,БЫТЬ,V ipf praet sg indic f -,Ь
29118,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29119,,вот,ВОТ,PART,,,"Circle была , _вот_ сейчас маленькая .",т,о,в,,,,PART,ВОТ,PART,Т
29120,,сейчас,СЕЙЧАС,ADV -,,,"была , вот _сейчас_ маленькая . ",с,а,ч,й,е,с,ADV,СЕЙЧАС,ADV -,С
29121,,маленькая,МАЛЕНЬКИЙ,A - nom sg plen f -,,,", вот сейчас _маленькая_ .  ",я,а,к,ь,н,е,A,МАЛЕНЬКИЙ,A - nom sg plen f -,Й
29122,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29123,,,,,,,,,,,,,,,,,
29124,# sent = 2156,,,,,,,,,,,,,,,,
29125,# speaker = Софья,,,,,,,,,,,,,,,,
29126,# sent = 2157,,,,,,,,,,,,,,,,
29127,,Угу,УГУ,INTJ,,,   _Угу_ .  ,у,г,у,,,,INTJ,УГУ,INTJ,У
29128,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29129,,,,,,,,,,,,,,,,,
29130,# sent = 2158,,,,,,,,,,,,,,,,
29131,# speaker = A,,,,,,,,,,,,,,,,
29132,# sent = 2159,,,,,,,,,,,,,,,,
29133,,Circle,CIRCLE,NONLEX,,,   _Circle_ - это который,e,l,c,r,i,c,NONLEX,CIRCLE,NONLEX,E
29134,,-,-,PUNCT,,,,,,,,,,PUNCT,,,
29135,,это,ЭТО,SPRO n - nom sg,,, Circle - _это_ который сериал про,о,т,э,,,,SPRO,ЭТО,S n - nom sg,О
29136,,который,КОТОРЫЙ,APRO - nom sg plen m -,,,Circle - это _который_ сериал про всеобщее,й,ы,р,о,т,о,APRO,КОТОРЫЙ,A - nom sg plen m -,Й
29137,,сериал,СЕРИАЛ,S m inan nom sg,,,- это который _сериал_ про всеобщее информационное,л,а,и,р,е,с,S,СЕРИАЛ,S m inan nom sg,Л
29138,,про,ПРО,PR,,,это который сериал _про_ всеобщее информационное поле,о,р,п,,,,PR,ПРО,PR,О
29139,,всеобщее,ВСЕОБЩИЙ,A - acc sg plen n inan,,,"который сериал про _всеобщее_ информационное поле ,",е,е,щ,б,о,е,A,ВСЕОБЩИЙ,A - acc sg plen n inan,Й
29140,,информационное,ИНФОРМАЦИОННЫЙ,A - acc sg plen n inan,,,"сериал про всеобщее _информационное_ поле , включает",е,о,н,н,о,и,A,ИНФОРМАЦИОННЫЙ,A - acc sg plen n inan,Й
29141,,поле,ПОЛЕ,S n inan acc sg,,,"про всеобщее информационное _поле_ , включает в",е,л,о,п,,,S,ПОЛЕ,S n inan acc sg,Е
29142,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29143,,включает,ВКЛЮЧАТЬ,V ipf praes sg indic - 3p,,,"информационное поле , _включает_ в себя всех",т,е,а,ч,ю,л,V,ВКЛЮЧАТЬ,V ipf praes sg indic - 3p,Ь
29144,,в,В,PR,,,"поле , включает _в_ себя всех и",в,,,,,,PR,В,PR,В
29145,,себя,СЕБЯ,SPRO - - - acc,,,", включает в _себя_ всех и каждого",я,б,е,с,,,SPRO,СЕБЯ,SPRO - - - acc,Я
29146,,всех,ВСЕ,SPRO - - gen pl,,,включает в себя _всех_ и каждого .,х,е,с,в,,,S,ВСЕ,S - - loc pl,Е
29147,,и,И,CONJ,,,в себя всех _и_ каждого . ,и,,,,,,CONJ,И,CONJ,И
29148,,каждого,КАЖДЫЙ,APRO - gen sg plen m -,,,себя всех и _каждого_ .  ,о,г,о,д,ж,а,APRO,КАЖДЫЙ,A - gen sg plen m -,Й
29149,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29150,,,,,,,,,,,,,,,,,
29151,# sent = 2160,,,,,,,,,,,,,,,,
29152,# speaker = Софья,,,,,,,,,,,,,,,,
29153,# sent = 2161,,,,,,,,,,,,,,,,
29154,,Угу,УГУ,INTJ,,,   _Угу_ .  ,у,г,у,,,,INTJ,УГУ,INTJ,У
29155,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29156,,,,,,,,,,,,,,,,,
29157,# sent = 2162,,,,,,,,,,,,,,,,
29158,# speaker = А,,,,,,,,,,,,,,,,
29159,# sent = 2163,,,,,,,,,,,,,,,,
29160,,Sharing,SHARING,NONLEX,,,   _Sharing_ is caring и,g,n,i,r,a,h,NONLEX,SHARING,NONLEX,G
29161,,is,IS,NONLEX,,,  Sharing _is_ caring и так,s,i,,,,,NONLEX,IS,NONLEX,S
29162,,caring,CARING,NONLEX,,, Sharing is _caring_ и так далее,g,n,i,r,a,c,NONLEX,CARING,NONLEX,G
29163,,и,И,CONJ,,,Sharing is caring _и_ так далее .,и,,,,,,CONJ,И,CONJ,И
29164,,так,ТАК,ADV -,,,is caring и _так_ далее . ,к,а,т,,,,ADV,ТАК,ADV -,К
29165,,далее,ДАЛЕЕ,ADV -,,,caring и так _далее_ .  ,е,е,л,а,д,,ADV,ДАЛЕЕ,ADV -,Е
29166,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29167,,,,,,,,,,,,,,,,,
29168,# sent = 2164,,,,,,,,,,,,,,,,
29169,# speaker = Софья,,,,,,,,,,,,,,,,
29170,# sent = 2165,,,,,,,,,,,,,,,,
29171,,Ого,ОГО,INTJ,,,"   _Ого_ , на видео",о,г,о,,,,INTJ,ОГО,INTJ,О
29172,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29173,,на,НА,PR,,," Ого , _на_ видео засветится ...",а,н,,,,,PR,НА,PR,А
29174,,видео,ВИДЕО,S n inan loc sg,,,"Ого , на _видео_ засветится ... ",о,е,д,и,в,,S,ВИДЕО,S n inan nonflex -,О
29175,,засветится,ЗАСВЕТИТЬСЯ,V pf fut sg indic - 3p,,,", на видео _засветится_ ...  ",я,с,т,и,т,е,V,ЗАСВЕТИТЬСЯ,V pf fut sg indic - 3p,Я
29176,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
29177,,,,,,,,,,,,,,,,,
29178,# sent = 2166,,,,,,,,,,,,,,,,
29179,"<span class=""note"">",,,,,,,,,,,,,,,,
29180,<note>,ударение 3 слог,,,,,,,,,,,,,,,
29181,</span>,,,,,,,,,,,,,,,,
29182,,засветится,ЗАСВЕТИТЬСЯ,V pf fut sg indic - 3p,,, ударение 3 слог  _засветится_  ударение 2 слог ,я,с,т,и,т,е,V,ЗАСВЕТИТЬСЯ,V pf fut sg indic - 3p,Я
29183,"<span class=""note"">",,,,,,,,,,,,,,,,
29184,<note>,ударение 2 слог,,,,,,,,,,,,,,,
29185,</span>,,,,,,,,,,,,,,,,
29186,,кот,КОТ,S m anim nom sg,,, ударение 2 слог  _кот_ .  ,т,о,к,,,,S,КОТ,S m anim nom sg,Т
29187,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29188,,,,,,,,,,,,,,,,,
29189,# sent = 2167,,,,,,,,,,,,,,,,
29190,# speaker = А,,,,,,,,,,,,,,,,
29191,# sent = 2168,,,,,,,,,,,,,,,,
29192,,Я,Я,SPRO sg 1p - nom,,,   _Я_ не против кота,я,,,,,,SPRO,Я,SPRO sg 1p - nom,Я
29193,,не,НЕ,PART,,,"  Я _не_ против кота ,",е,н,,,,,PART,НЕ,PART,Е
29194,,против,ПРОТИВ,PR,,," Я не _против_ кота , кот",в,и,т,о,р,п,PR,ПРОТИВ,PR,В
29195,,кота,КОТ,S m anim gen sg,,,"Я не против _кота_ , кот милый",а,т,о,к,,,S,КОТ,S m anim acc sg,Т
29196,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29197,,кот,КОТ,S m anim nom sg,,,"против кота , _кот_ милый . ",т,о,к,,,,S,КОТ,S m anim nom sg,Т
29198,,милый,МИЛЫЙ,A - nom sg plen m inan,,,"кота , кот _милый_ .  ",й,ы,л,и,м,,A,МИЛЫЙ,A - acc sg plen m inan,Й
29199,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29200,,,,,,,,,,,,,,,,,
29201,# sent = 2169,,,,,,,,,,,,,,,,
29202,,Ага,АГА,PART,,,".   _Ага_ , ещё там",а,г,а,,,,PART,АГА,PART,А
29203,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29204,,ещё,ЕЩЕ,ADV -,,," Ага , _ещё_ там , кажется",ё,щ,е,,,,ADV,ЕЩЕ,ADV -,Е
29205,,там,ТАМ,ADV -,,,"Ага , ещё _там_ , кажется ,",м,а,т,,,,ADV,ТАМ,ADV -,М
29206,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29207,,кажется,КАЖЕТСЯ,PARENTH,,,"ещё там , _кажется_ , очень большое",я,с,т,е,ж,а,ADV,КАЖЕТСЯ,ADV -,Я
29208,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29209,,очень,ОЧЕНЬ,ADV -,,,", кажется , _очень_ большое количество модификаций",ь,н,е,ч,о,,ADV,ОЧЕНЬ,ADV -,Ь
29210,,большое,БОЛЬШОЙ,A - nom sg plen n -,,,"кажется , очень _большое_ количество модификаций в",е,о,ш,ь,л,о,A,БОЛЬШОЙ,A - nom sg plen n -,Й
29211,,количество,КОЛИЧЕСТВО,S n inan nom sg,,,", очень большое _количество_ модификаций в людях",о,в,т,с,е,ч,S,КОЛИЧЕСТВО,S n inan nom sg,О
29212,,модификаций,МОДИФИКАЦИЯ,S f inan gen pl,,,очень большое количество _модификаций_ в людях .,й,и,ц,а,к,и,S,МОДИФИКАЦИЯ,S f inan gen pl,Я
29213,,в,В,PR,,,большое количество модификаций _в_ людях . ,в,,,,,,PR,В,PR,В
29214,,людях,ЧЕЛОВЕК,S m anim loc pl,,,количество модификаций в _людях_ .  ,х,я,д,ю,л,,S,ЧЕЛОВЕК,S m anim loc pl,К
29215,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29216,,,,,,,,,,,,,,,,,
29217,# sent = 2170,,,,,,,,,,,,,,,,
29218,,Именно,ИМЕННО,PART,,,".   _Именно_ биомодификаций , то есть",о,н,н,е,м,и,PART,ИМЕННО,PART,О
29219,,биомодификаций,БИОМОДИФИКАЦИЯ,S f inan gen pl,,,"  Именно _биомодификаций_ , то есть ,",й,и,ц,а,к,и,S,БИОМОДИФИКАЦИЯ,S f inan nom sg,Я
29220,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29221,,то есть,то есть,CONJ,,,"Именно биомодификаций , _то есть_ , э ,",ь,т,с,е, ,о,CONJ,то есть,ADV -,ь
29222,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29223,,э,Э,INTJ,,,", то есть , _э_ , на сетчатку",э,,,,,,INTJ,Э,S - - nonflex -,Э
29224,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29225,,на,НА,PR,,,", э , _на_ сетчатку глаза что-то",а,н,,,,,PR,НА,PR,А
29226,,сетчатку,СЕТЧАТКА,S f inan acc sg,,,"э , на _сетчатку_ глаза что-то н",у,к,т,а,ч,т,S,СЕТЧАТКА,S f inan acc sg,А
29227,,глаза,ГЛАЗ,S m inan gen pl,,,", на сетчатку _глаза_ что-то н ...",а,з,а,л,г,,S,ГЛАЗ,S m inan acc pl,З
29228,,что-то,ЧТО-ТО,SPRO n inan acc sg,,,на сетчатку глаза _что-то_ н ... наложено,о,т,-,о,т,ч,SPRO,ЧТО-ТО,S n - acc sg,О
29229,,н,НАЛОЖИТЬ,PARTCP pf praet - sg brev n pass -,distort,,"сетчатку глаза что-то _н_ ... наложено ,",н,,,,,,NONLEX,Н,NONLEX,Ь
29230,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
29231,,наложено,НАЛОЖИТЬ,PARTCP pf praet - sg brev n pass -,,,"что-то н ... _наложено_ , может быть",о,н,е,ж,о,л,PARTCP,НАЛОЖИТЬ,PARTCP pf praet - sg brev n pass -,Ь
29232,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29233,,может,МОЧЬ,V ipf praes sg indic - 3p,,,"... наложено , _может_ быть линзы ,",т,е,ж,о,м,,V,МОЧЬ,V ipf praes sg indic - 3p,Ь
29234,,быть,БЫТЬ,V ipf - - inf - -,,,"наложено , может _быть_ линзы , может",ь,т,ы,б,,,V,БЫТЬ,V ipf - - inf - -,Ь
29235,,линзы,ЛИНЗА,S f inan acc pl,,,", может быть _линзы_ , может быть",ы,з,н,и,л,,S,ЛИНЗА,S f inan acc pl,А
29236,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29237,,может,МОЧЬ,V ipf praes sg indic - 3p,,,"быть линзы , _может_ быть просто изменено",т,е,ж,о,м,,V,МОЧЬ,V ipf praes sg indic - 3p,Ь
29238,,быть,БЫТЬ,V ipf - - inf - -,,,"линзы , может _быть_ просто изменено .",ь,т,ы,б,,,V,БЫТЬ,V ipf - - inf - -,Ь
29239,,просто,ПРОСТО,PART,,,", может быть _просто_ изменено . ",о,т,с,о,р,п,PART,ПРОСТО,PART,О
29240,,изменено,ИЗМЕНИТЬ,PARTCP pf praet - sg brev n pass -,,,может быть просто _изменено_ .  ,о,н,е,н,е,м,PARTCP,ИЗМЕНИТЬ,PARTCP pf praet - sg brev n pass -,Ь
29241,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29242,,,,,,,,,,,,,,,,,
29243,# sent = 2171,,,,,,,,,,,,,,,,
29244,,Ну,НУ,PART,,,.   _Ну_ там ... идет,у,н,,,,,PART,НУ,PART,У
29245,,там,ТАМ,ADV -,,,  Ну _там_ ... идет запись,м,а,т,,,,ADV,ТАМ,ADV -,М
29246,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
29247,,идет,ИДТИ,V ipf praes sg indic - 3p,,,Ну там ... _идет_ запись . ,т,е,д,и,,,V,ИДТИ,V ipf praes sg indic - 3p,И
29248,,запись,ЗАПИСЬ,S f inan nom sg,,,там ... идет _запись_ .  ,ь,с,и,п,а,з,S,ЗАПИСЬ,S f inan nom sg,Ь
29249,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
29250,,,,,,,,,,,,,,,,,
29251,# sent = 2172,,,,,,,,,,,,,,,,
29252,,Потом,ПОТОМ,ADV -,,,.   _Потом_ у него был,м,о,т,о,п,,ADV,ПОТОМ,ADV -,М
29253,,у,У,PR,,,  Потом _у_ него был чип,у,,,,,,PR,У,PR,У
29254,,него,ОН,SPRO sg 3p m acc,,, Потом у _него_ был чип за,о,г,е,н,,,SPRO,ОН,SPRO sg 3p m acc,Н
29255,,был,БЫТЬ,V ipf praet sg indic m -,,,Потом у него _был_ чип за ухом,л,ы,б,,,,V,БЫТЬ,V ipf praet sg indic m -,Ь
29256,,чип,ЧИП,S m inan nom sg,,,"у него был _чип_ за ухом ,",п,и,ч,,,,S,ЧИП,S m anim nom sg,П
29257,,за,ЗА,PR,,,"него был чип _за_ ухом , я",а,з,,,,,PR,ЗА,PR,А
29258,,ухом,УХО,S n inan ins sg,,,"был чип за _ухом_ , я не",м,о,х,у,,,S,УХО,S n inan ins sg,О
29259,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29260,,я,Я,SPRO sg 1p - nom,,,"за ухом , _я_ не удивлюсь ,",я,,,,,,SPRO,Я,SPRO sg 1p - nom,Я
29261,,не,НЕ,PART,,,"ухом , я _не_ удивлюсь , если",е,н,,,,,PART,НЕ,PART,Е
29262,,удивлюсь,УДИВИТЬСЯ,V pf fut sg indic - 1p,,,", я не _удивлюсь_ , если у",ь,с,ю,л,в,и,V,УДИВИТЬСЯ,V pf fut sg indic - 1p,Я
29263,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
29264,,если,ЕСЛИ,CONJ,,,"не удивлюсь , _если_ у них есть",и,л,с,е,,,CONJ,ЕСЛИ,CONJ,И
29265,,у,У,PR,,,"удивлюсь , если _у_ них есть какие-нибудь",у,,,,,,PR,У,PR,У
